Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,C (all),FV,RH,RL,RM,Grvl,Pave,Grvl,Pave,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng,AsphShn,Brk Cmn,BrkFace,CBlock,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,BrkCmn,BrkFace,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,Floor,GasA,GasW,Grav,OthW,Wall,FuseA,FuseF,FuseP,Mix,SBrkr,Gar2,Othr,Shed,TenC,SalePrice
1304,20,73,8688,1,1,1,1,1,3,3,1,1,7,5,2005,2005,228,4,3,4,3,3,1,0,1,0,1616,1616,5,2,1616,0,0,1616,0,0,2,0,3,1,4,7,8,0,0,5,2005,2,3,834,3,3,3,208,59,0,0,0,0,0,0,0,4,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,232000
1305,160,32,3363,1,1,1,1,1,3,3,4,4,7,5,2004,2004,117,4,3,4,3,1,1,0,1,0,976,976,5,2,976,732,0,1708,0,0,2,0,3,1,4,7,4,0,0,1,2004,1,2,380,3,3,3,0,40,0,0,0,0,0,0,0,4,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130000
1306,20,108,13173,2,1,1,2,1,3,3,1,1,9,5,2006,2007,300,4,3,5,3,1,6,1572,1,0,80,1652,5,2,1652,0,0,1652,1,0,2,0,2,1,5,6,8,2,5,5,2006,3,2,840,3,3,3,404,102,0,0,0,0,0,0,0,11,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,325000
1307,120,48,6955,2,1,1,1,1,3,3,4,1,7,5,2005,2006,94,4,3,4,3,1,1,0,1,0,1368,1368,5,2,1368,0,0,1368,0,0,2,0,2,1,4,6,8,1,4,5,2005,2,2,474,3,3,3,132,35,0,0,0,0,0,0,0,9,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202500
1308,20,60,8072,1,1,1,1,1,3,3,1,1,5,5,1994,1995,0,3,4,4,4,1,5,746,1,0,244,990,5,2,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,1,2000,1,2,480,3,3,3,0,64,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,138000
1309,20,100,12000,1,1,1,1,1,3,3,1,1,5,7,1948,2005,0,3,3,3,3,1,6,144,5,608,172,924,5,2,1122,0,0,1122,1,0,1,0,2,1,4,6,8,0,0,5,1948,1,2,528,3,3,3,0,36,0,0,0,0,0,2,0,5,2008,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,147000
1310,20,0,7153,1,1,1,1,1,3,3,1,1,6,5,1991,1991,88,3,3,4,3,1,6,1200,1,0,78,1278,4,2,1294,0,0,1294,1,0,2,0,3,1,4,6,8,0,0,5,1991,2,2,496,3,3,3,112,51,0,0,0,0,0,2,0,6,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,179200
1311,20,100,17500,1,1,1,1,1,7,3,1,1,7,8,1959,2002,0,4,4,4,3,3,6,1406,1,0,496,1902,3,2,1902,0,0,1902,1,0,2,0,3,1,5,7,8,2,3,5,1959,3,2,567,3,3,3,0,207,162,0,0,0,0,0,0,5,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,335000
1312,20,68,8814,1,1,1,1,1,3,3,1,1,7,5,2005,2007,80,4,3,4,3,1,6,925,1,0,349,1274,5,2,1274,0,0,1274,1,0,2,0,3,1,4,6,8,0,0,5,2005,2,2,508,3,3,3,264,98,0,0,0,0,0,0,0,1,2007,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,203000
1313,60,0,9572,2,1,1,1,1,3,3,1,4,8,5,1990,1990,336,4,3,5,3,1,6,482,1,0,971,1453,5,2,1453,1357,0,2810,0,0,2,1,4,1,4,9,8,1,5,5,1990,2,2,750,4,4,3,500,0,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,302000
1314,60,108,14774,2,1,1,2,1,3,3,1,4,9,5,1999,1999,165,4,3,4,3,1,1,0,1,0,1393,1393,5,2,1422,1177,0,2599,0,0,2,1,4,1,4,10,8,1,3,3,1999,3,3,779,3,3,3,668,30,0,0,0,0,0,0,0,5,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,333168
1315,20,60,8190,1,1,1,1,1,3,3,1,1,4,6,1954,1954,0,3,3,3,3,1,3,732,1,0,216,948,5,2,948,0,0,948,1,0,1,0,3,1,3,5,8,1,3,1,1956,1,1,280,3,3,3,0,36,0,0,0,0,0,0,0,10,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119000
1316,60,85,11075,1,1,1,1,1,3,3,1,4,6,5,1969,1969,0,3,3,2,3,2,5,500,2,276,176,952,3,2,1092,1020,0,2112,0,0,2,1,4,1,3,9,8,2,4,5,1969,1,2,576,3,3,3,280,0,0,0,0,0,0,0,0,6,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,206900
1317,20,61,10226,2,1,1,1,1,3,3,1,1,8,5,2008,2008,270,4,3,5,3,4,1,0,1,0,1622,1622,5,2,1630,0,0,1630,1,0,2,0,3,1,5,8,8,1,4,5,2008,2,3,860,3,3,3,172,42,0,0,0,0,0,0,0,1,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,295493
1318,120,47,4230,1,1,1,2,1,3,3,4,1,7,5,2006,2007,0,4,3,5,4,1,1,0,1,0,1352,1352,5,2,1352,0,0,1352,0,0,2,0,2,1,4,5,8,1,4,5,2006,2,2,466,3,3,3,0,241,0,0,0,0,0,0,0,4,2007,4,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,208900
1319,20,0,14781,3,1,1,3,1,3,3,1,1,8,5,2001,2002,178,4,3,4,3,4,1,0,1,0,1753,1753,5,2,1787,0,0,1787,0,0,2,0,3,1,4,7,8,1,3,5,2001,2,3,748,3,3,3,198,150,0,0,0,0,0,0,0,8,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,275000
1320,20,75,10215,1,2,1,1,1,3,3,1,1,4,5,1954,1954,132,3,3,3,3,1,5,492,1,0,372,864,5,2,948,0,0,948,0,0,1,0,3,1,3,5,8,0,0,5,1954,1,1,248,3,3,3,0,0,0,0,0,0,0,0,0,2,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,111000
1321,20,70,8400,1,1,1,1,1,3,3,1,1,6,3,1957,1957,0,3,3,3,3,1,5,189,3,661,628,1478,4,2,1478,0,0,1478,1,0,1,1,3,1,3,6,8,2,4,5,1957,2,2,442,3,3,3,114,0,0,0,216,0,0,0,0,6,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,156500
1322,20,0,6627,2,1,1,2,1,2,3,1,1,3,6,1949,1950,0,3,3,0,0,0,0,0,0,0,0,0,3,1,720,0,0,720,0,0,1,0,2,1,3,4,8,0,0,1,1955,1,1,287,3,2,3,0,0,0,0,0,0,0,0,0,7,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72500
1323,60,107,10186,2,1,1,1,1,3,3,1,4,7,5,1992,1992,0,4,3,4,3,1,6,674,1,0,76,750,5,2,1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,3,5,1992,2,2,564,3,3,3,240,39,0,0,0,0,0,0,0,6,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,190000
1324,30,50,5330,1,3,1,1,1,3,3,1,1,4,7,1940,1950,0,2,3,3,3,1,2,280,1,0,140,420,4,2,708,0,0,708,0,0,1,0,2,1,2,5,8,0,0,0,0,0,0,0,0,0,3,164,0,0,0,0,0,0,0,0,12,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82500
1325,20,75,9986,1,1,1,1,1,3,3,1,1,8,5,2006,2007,428,4,3,5,3,3,1,0,1,0,1795,1795,5,2,1795,0,0,1795,0,0,2,0,2,1,4,7,8,1,4,5,2007,2,3,895,3,3,3,0,49,0,0,0,0,0,0,0,2,2007,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,147000
1326,30,40,3636,1,1,1,1,1,3,3,1,1,4,4,1922,1950,0,3,3,3,2,1,1,0,1,0,796,796,2,1,796,0,0,796,0,0,1,0,2,1,3,5,8,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,3,0,1,2008,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55000
1327,30,70,4270,1,2,1,1,2,3,3,1,1,3,6,1931,2006,0,3,3,3,3,1,3,544,1,0,0,544,5,2,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0,0,0,0,0,0,0,0,3,0,0,286,0,0,0,0,0,0,5,2007,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79000
1328,20,60,6600,1,1,1,1,1,3,3,1,1,5,9,1982,2008,0,4,4,3,3,1,5,641,1,0,175,816,5,2,816,0,0,816,0,1,1,0,3,1,4,5,8,1,5,5,1982,1,1,264,3,3,3,0,0,0,0,0,0,0,3,0,10,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130500
1329,50,60,10440,1,1,1,2,1,3,3,1,2,6,7,1920,1950,0,4,4,4,3,1,2,493,1,0,1017,1510,5,2,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3,1,1920,1,2,520,2,3,3,0,547,0,0,480,0,0,3,1150,6,2008,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,256000
1330,60,63,9084,2,1,1,1,1,3,3,1,4,7,5,1998,1998,0,3,3,4,3,1,1,0,1,0,935,935,4,2,955,677,0,1632,0,0,2,1,3,1,3,8,8,1,3,5,1998,3,2,462,3,3,3,0,28,0,0,0,0,0,0,0,6,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,176500
1331,20,85,10000,1,1,1,1,1,3,3,1,1,8,5,2006,2006,410,4,3,4,4,3,1,0,1,0,1588,1588,5,2,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4,5,2006,2,3,825,3,3,3,144,45,0,0,0,0,0,0,0,12,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,227000
1332,80,55,10780,2,1,1,1,1,3,3,1,8,5,5,1976,1976,0,3,3,3,3,3,5,483,1,0,428,911,4,2,954,0,0,954,0,0,1,0,3,1,3,6,8,0,0,1,1976,1,2,576,3,3,3,0,0,0,0,0,0,0,0,0,7,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,132500
1333,20,67,8877,1,1,1,1,2,3,3,1,1,4,6,1938,1958,0,3,3,3,3,2,5,690,1,0,126,816,5,2,816,0,0,816,1,0,1,0,2,1,3,3,8,1,4,1,1958,1,1,288,2,2,3,0,0,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100000
1334,50,60,7200,1,1,1,2,1,3,3,1,2,5,6,1938,1995,0,3,3,3,3,1,1,0,1,0,803,803,5,2,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,0,1,1951,1,1,297,3,3,3,0,65,190,0,0,0,0,3,0,7,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,125500
1335,160,24,2368,1,1,1,1,1,3,3,4,4,5,6,1970,1970,312,3,3,3,3,1,2,765,1,0,0,765,3,2,765,600,0,1365,0,0,1,1,3,1,3,7,7,0,0,5,1970,1,2,440,3,3,3,0,36,0,0,0,0,0,0,0,5,2009,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,125000
1336,20,80,9650,1,1,1,1,1,3,3,1,1,6,5,1977,1977,360,3,3,4,3,1,5,686,1,0,664,1350,3,2,1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,3,5,1977,2,2,630,3,3,3,0,16,0,0,0,0,0,0,0,4,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,167900
1337,90,87,9246,2,1,1,1,1,2,3,3,1,5,5,1973,1973,564,3,3,3,3,1,1,0,1,0,1656,1656,3,2,1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,0,1,1973,1,2,506,3,3,3,0,211,0,0,0,0,0,0,0,11,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,135000
1338,30,153,4118,2,2,1,2,2,2,3,1,1,4,4,1941,1950,0,3,3,3,3,1,1,0,1,0,693,693,2,1,693,0,0,693,0,0,1,0,2,1,2,4,8,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,3,2006,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,52500
1339,60,95,13450,2,1,1,2,1,3,3,1,4,7,5,2002,2002,0,4,3,4,3,1,6,700,1,0,216,916,5,2,920,941,0,1861,1,0,2,1,3,1,4,8,8,0,0,3,2002,2,2,492,3,3,3,146,91,0,0,0,0,0,0,0,6,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200000
