Id,MSSubClass,A,LotFrontage,LotArea,Grvl,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Flat,ClyTile,Exterior1st,Exterior2nd,BrkCmn,MasVnrArea,ExterQual,ExterCond,BrkTil,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Floor,HeatingQC,CentralAir,SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,None,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TenC
1197,60,0,58,14054,0,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Av,Unf,0,Unf,0,879,879,0,Ex,Y,1,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,NA,NA,0,0,11,2006,New,Partial,219210,0
1198,75,0,65,8850,0,0,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,0,0,MetalSd,MetalSd,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,815,815,0,Ex,Y,1,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,NA,NA,0,0,7,2006,ConLw,Normal,144000,0
1199,20,0,70,9100,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1212,1212,0,Ex,Y,1,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2001,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,178000,0
1200,20,0,75,11235,0,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,0,0,HdBoard,HdBoard,0,51,TA,TA,0,TA,TA,No,Rec,547,Unf,0,504,1051,0,Gd,Y,1,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,NA,NA,0,0,10,2006,WD,Normal,148000,0
1201,20,0,71,9353,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,Unf,0,Unf,0,864,864,0,Gd,Y,1,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1972,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,7,2006,Oth,Abnorml,116050,0
1202,60,0,80,10400,0,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,0,0,VinylSd,VinylSd,0,0,TA,TA,0,Gd,TA,Av,Unf,0,Unf,0,866,866,0,Ex,Y,1,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,1998,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,NA,NA,0,0,3,2009,WD,Normal,197900,0
1203,50,0,50,6000,0,0,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,1,TA,TA,No,Unf,0,Unf,0,884,884,0,Ex,Y,1,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960,Unf,1,216,TA,TA,N,0,0,208,0,0,0,NA,NA,0,0,5,2009,WD,Normal,117000,0
1204,20,0,75,9750,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,0,0,VinylSd,VinylSd,0,171,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1630,1630,0,Ex,Y,1,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,NA,NA,0,0,10,2009,WD,Normal,213000,0
1205,20,0,78,10140,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,0,0,HdBoard,HdBoard,0,0,TA,TA,0,Gd,TA,No,ALQ,788,Unf,0,268,1056,0,Ex,Y,1,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1975,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,NA,MnPrv,0,0,7,2006,WD,Normal,153500,0
1206,20,0,90,14684,0,0,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,0,0,HdBoard,HdBoard,0,234,Gd,TA,0,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,0,Gd,Y,1,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,NA,NA,0,0,6,2009,WD,Normal,271900,0
1207,20,0,NA,8900,0,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,0,0,HdBoard,HdBoard,0,0,TA,TA,0,TA,TA,No,Rec,1056,Unf,0,0,1056,0,TA,Y,1,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1966,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,NA,MnPrv,0,0,11,2006,WD,Normal,107000,0
1208,20,0,70,9135,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,0,0,VinylSd,VinylSd,0,120,Gd,TA,0,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,0,Ex,Y,1,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2003,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,200000,0
1209,20,0,70,7763,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,0,0,MetalSd,MetalSd,0,0,TA,Gd,0,TA,TA,No,Rec,504,BLQ,108,319,931,0,TA,Y,1,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1980,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,10,2008,WD,Normal,140000,0
1210,20,0,85,10182,0,0,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,0,0,VinylSd,VinylSd,0,420,Gd,TA,0,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,0,Ex,Y,1,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,NA,NA,0,0,5,2006,New,Partial,290000,0
1211,60,0,70,11218,0,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,0,0,Wd Sdng,Wd Sdng,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1055,1055,0,Ex,Y,1,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,NA,GdPrv,0,400,5,2010,WD,Normal,189000,0
1212,50,0,152,12134,0,0,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,0,0,Wd Sdng,Wd Sdng,0,0,Gd,TA,0,Gd,TA,Av,GLQ,427,Unf,0,132,559,0,Gd,Y,1,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,NA,Basment,1988,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,NA,NA,0,0,6,2010,WD,Normal,164000,0
1213,30,0,50,9340,0,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,Rec,344,Unf,0,328,672,0,TA,Y,1,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1941,Unf,1,234,TA,TA,N,0,113,0,0,0,0,NA,NA,0,0,8,2009,WD,Normal,113000,0
1214,80,0,NA,10246,0,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,0,0,VinylSd,VinylSd,0,0,TA,Gd,0,TA,Gd,Av,GLQ,648,Unf,0,0,648,0,Ex,Y,1,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,NA,Attchd,1965,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,145000,0
1215,85,0,69,10205,0,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,Av,BLQ,784,Unf,0,141,925,0,TA,Y,1,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1962,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,NA,NA,0,0,5,2006,WD,Normal,134500,0
1216,20,0,99,7094,0,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,0,0,VinylSd,VinylSd,0,0,TA,TA,0,TA,TA,No,Rec,180,LwQ,374,340,894,0,TA,Y,1,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1966,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,0,0,5,2007,WD,Normal,125000,0
1217,90,0,68,8930,0,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,0,0,VinylSd,VinylSd,0,0,TA,TA,0,NA,NA,NA,NA,0,NA,0,0,0,0,TA,Y,1,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1978,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,4,2010,WD,Normal,112000,0
1218,20,0,72,8640,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,0,0,CemntBd,CmentBd,0,72,Gd,TA,0,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,0,Ex,Y,1,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2009,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,NA,NA,0,0,9,2009,New,Partial,229456,0
1219,50,0,52,6240,0,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,0,0,AsbShng,AsbShng,0,0,TA,TA,0,NA,NA,NA,NA,0,NA,0,0,0,0,Gd,N,1,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,0,0,7,2006,WD,Normal,80500,0
1220,160,0,21,1680,0,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,0,0,CemntBd,CmentBd,0,236,TA,TA,0,TA,TA,No,Unf,0,Unf,0,672,672,0,TA,Y,1,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,201,0,0,0,0,0,NA,NA,0,0,4,2006,WD,Abnorml,91500,0
1221,20,0,66,7800,0,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,0,TA,TA,No,Rec,312,LwQ,600,0,912,0,TA,Y,1,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1964,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,11,2006,WD,Abnorml,115000,0
1222,20,0,55,8250,0,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,0,0,HdBoard,HdBoard,0,0,TA,TA,0,TA,TA,No,BLQ,250,LwQ,492,210,952,0,Ex,Y,1,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,NA,NA,0,0,8,2008,WD,Normal,134000,0
1223,50,0,78,10496,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,0,0,Wd Sdng,Wd Sdng,0,320,TA,TA,0,TA,TA,Mn,Rec,196,Unf,0,844,1040,0,Ex,Y,1,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,0,0,1,2007,WD,Normal,143000,0
1224,20,0,89,10680,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,0,0,Wd Sdng,Wd Sdng,0,44,TA,TA,0,TA,Fa,No,LwQ,756,Unf,0,1380,2136,0,TA,N,0,2136,0,0,2136,0,0,2,0,4,1,TA,7,Mod,0,NA,Detchd,1951,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,NA,MnPrv,0,0,10,2006,WD,Normal,137900,0
1225,60,0,60,15384,0,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Av,GLQ,724,Unf,0,64,788,0,Ex,Y,1,788,702,0,1490,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,NA,NA,0,0,2,2008,WD,Normal,184000,0
1226,80,0,65,10482,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,0,0,VinylSd,VinylSd,0,63,TA,Gd,0,TA,TA,Av,GLQ,507,Unf,0,81,588,0,Ex,Y,1,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,NA,Attchd,1958,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,NA,MnWw,0,0,6,2007,WD,Normal,145000,0
1227,60,0,86,14598,0,0,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,0,0,VinylSd,VinylSd,0,74,Gd,TA,0,Gd,TA,Mn,Unf,0,Unf,0,894,894,0,Ex,Y,1,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,NA,NA,0,0,1,2008,WD,Normal,214000,0
1228,20,0,72,8872,0,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,0,0,VinylSd,VinylSd,0,300,TA,TA,0,TA,TA,No,ALQ,595,Unf,0,317,912,0,Ex,Y,1,912,0,0,912,1,0,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1992,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,NA,NA,0,0,12,2008,WD,Normal,147000,0
1229,120,0,65,8769,0,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,0,0,MetalSd,MetalSd,0,766,Ex,TA,0,Ex,TA,No,GLQ,1540,Unf,0,162,1702,0,Ex,Y,1,1702,0,0,1702,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008,Fin,3,1052,TA,TA,Y,0,72,0,0,224,0,NA,NA,0,0,10,2008,New,Partial,367294,0
1230,80,0,70,7910,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,0,0,BrkFace,HdBoard,0,0,TA,TA,0,TA,TA,No,ALQ,666,Unf,0,409,1075,0,Gd,Y,1,1507,0,0,1507,0,0,2,0,4,1,TA,7,Maj1,0,NA,Basment,1960,Unf,1,404,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,0,0,8,2008,WD,Normal,127000,0
1231,90,0,NA,18890,0,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,0,0,Plywood,Plywood,0,1,TA,TA,0,Gd,TA,No,GLQ,498,Rec,211,652,1361,0,Ex,Y,1,1361,1259,0,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977,RFn,2,600,TA,TA,N,155,24,145,0,0,0,NA,NA,0,8300,8,2007,WD,Normal,190000,0
1232,90,0,70,7728,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,0,0,Wd Sdng,Wd Sdng,0,120,TA,TA,0,TA,TA,Av,ALQ,803,Unf,0,303,1106,0,TA,Y,1,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1962,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,NA,GdWo,0,0,5,2006,WD,Normal,132500,0
1233,90,0,70,9842,0,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,0,0,HdBoard,HdBoard,0,0,TA,TA,0,NA,NA,NA,NA,0,NA,0,0,0,0,TA,Y,1,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,NA,CarPort,1962,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,3,2007,WD,Normal,101800,0
1234,20,0,NA,12160,0,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,0,0,Plywood,Plywood,0,180,TA,TA,0,TA,TA,No,Rec,1000,Unf,0,188,1188,0,Fa,Y,1,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1959,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,0,0,5,2010,COD,Abnorml,142000,0
1235,70,0,55,8525,0,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,Av,Unf,0,Unf,0,940,940,0,TA,N,0,1024,940,0,1964,0,0,1,1,4,1,TA,7,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,0,192,0,0,0,0,NA,NA,0,0,11,2008,WD,Abnorml,130000,0
1236,70,0,96,13132,0,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,0,0,Wd Sdng,Wd Sdng,0,0,TA,TA,1,Gd,TA,Mn,Unf,0,Unf,0,747,747,0,Gd,Y,0,892,892,0,1784,0,0,1,1,4,1,TA,9,Typ,0,NA,Detchd,1914,Unf,1,180,Fa,Fa,N,203,40,0,0,0,0,NA,NA,0,0,7,2006,WD,Normal,138887,0
1237,160,0,36,2628,0,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,0,0,VinylSd,Wd Shng,0,106,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,764,764,0,Ex,Y,1,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,NA,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,NA,NA,0,0,6,2010,WD,Normal,175500,0
1238,60,0,41,12393,0,0,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,847,847,0,Ex,Y,1,847,1101,0,1948,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,NA,NA,0,0,9,2006,WD,Normal,195000,0
1239,20,0,63,13072,0,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1141,1141,0,Ex,Y,1,1141,0,0,1141,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,2005,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,3,2006,WD,Abnorml,142500,0
1240,20,0,64,9037,0,0,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,0,0,VinylSd,VinylSd,0,32,Gd,TA,0,Gd,TA,Av,GLQ,428,Unf,0,1048,1476,0,Ex,Y,1,1484,0,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006,RFn,2,472,TA,TA,Y,120,33,0,0,0,0,NA,NA,0,0,12,2007,WD,Normal,265900,0
1241,60,0,65,8158,0,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,0,0,VinylSd,VinylSd,0,252,Gd,TA,0,Gd,TA,No,GLQ,550,Unf,0,334,884,0,Ex,Y,1,884,884,0,1768,1,0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,2003,RFn,2,543,TA,TA,Y,0,63,0,0,0,0,NA,NA,0,0,7,2008,WD,Normal,224900,0
1242,20,0,83,9849,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,Av,Unf,0,Unf,0,1689,1689,0,Ex,Y,1,1689,0,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007,RFn,3,954,TA,TA,Y,0,56,0,0,0,0,NA,NA,0,0,6,2007,New,Partial,248328,0
1243,85,0,85,10625,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,0,0,Plywood,Plywood,0,81,TA,TA,0,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,0,TA,Y,1,1173,0,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,1974,RFn,2,528,TA,TA,Y,0,120,0,0,0,0,NA,MnPrv,0,0,1,2010,WD,Family,170000,0
1244,20,0,107,13891,0,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,0,0,VinylSd,VinylSd,0,NA,Ex,TA,0,Ex,Gd,Gd,GLQ,1386,Unf,0,690,2076,0,Ex,Y,1,2076,0,0,2076,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006,Fin,3,850,TA,TA,Y,216,229,0,0,0,0,NA,NA,0,0,9,2006,New,Partial,465000,0
1245,70,0,NA,11435,0,0,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,0,0,BrkFace,Stucco,0,0,TA,TA,0,Gd,TA,No,Unf,0,Unf,0,792,792,0,Fa,Y,1,792,725,0,1517,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,6,2006,WD,Normal,230000,0
1246,80,0,78,12090,0,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,0,0,VinylSd,VinylSd,0,74,TA,TA,0,Gd,TA,No,Unf,0,Unf,0,585,585,0,Ex,Y,1,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984,Fin,2,477,TA,TA,Y,268,112,0,0,147,0,NA,NA,0,0,1,2007,WD,Abnorml,178000,0
1247,60,0,65,8125,0,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,0,0,VinylSd,VinylSd,0,0,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,756,756,0,Ex,Y,1,756,797,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2005,RFn,2,615,TA,TA,Y,0,45,0,0,0,0,NA,NA,0,0,3,2006,New,Partial,186500,0
1248,80,0,NA,12328,0,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,0,0,HdBoard,HdBoard,0,335,TA,TA,0,TA,TA,Av,GLQ,539,Unf,0,473,1012,0,TA,Y,1,1034,0,0,1034,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1976,Unf,3,888,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,5,2010,WD,Normal,169900,0
1249,75,0,60,9600,0,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,0,0,AsbShng,AsbShng,0,0,TA,TA,1,Gd,TA,No,Rec,319,Unf,0,416,735,0,Fa,N,1,1134,924,0,2058,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950,Unf,2,396,Fa,Fa,P,0,0,259,0,0,0,NA,NA,0,0,4,2008,WD,Normal,129500,0
1250,20,0,60,7200,0,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,0,0,MetalSd,MetalSd,0,0,TA,TA,0,TA,TA,No,BLQ,534,Rec,96,246,876,0,TA,Y,1,988,0,0,988,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1950,Unf,1,276,TA,TA,Y,0,80,0,0,0,0,NA,NA,0,0,5,2007,WD,Normal,119000,0
1251,20,0,93,11160,0,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,0,0,BrkFace,BrkFace,0,0,Gd,TA,0,TA,TA,No,ALQ,1065,Unf,0,1045,2110,0,Ex,Y,1,2110,0,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968,Fin,2,522,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,0,4,2010,WD,Normal,244000,0
1252,120,0,NA,3136,0,0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,0,0,VinylSd,Wd Shng,0,163,Gd,TA,0,Gd,TA,No,Unf,0,Unf,0,1405,1405,0,Ex,Y,1,1405,0,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003,RFn,2,478,TA,TA,Y,148,36,0,0,0,0,NA,NA,0,0,3,2006,WD,Normal,171750,0
